week,population,police,crime,emp,un,ymale,white,borough
22,244866,26511.334,673,0.60472542,0.044581994,0.073229983,0.51145262,13
23,244866,31908.816,699,0.71684551,0.04424214,0.060698837,0.68756562,13
24,244866,33766.168,701,0.61788952,0.064013727,0.06707073,0.59911919,13
25,244866,33115.281,674,0.58157659,0.081252471,0.047610667,0.52923638,13
26,244866,31891.5,657,0.62230229,0.074782841,0.069124758,0.58252966,13
27,244866,32552.783,742,0.69776106,0.086548977,0.072573297,0.71873838,13
28,244866,32920.668,648,0.66326606,0.046669848,0.083489619,0.62662351,13
29,244866,33048.383,717,0.63875693,0.09057565,0.11511809,0.61073929,13
30,244866,30860.75,711,0.5977726,0.092210479,0.077749558,0.57483274,13
31,244866,29538,701,0.57348573,0.071053177,0.061159603,0.49311814,13
32,244866,28182.584,655,0.67210543,0.052476224,0.061927587,0.59509999,13
33,244866,29106.883,711,0.64888042,0.07153599,0.079931073,0.70178562,13
34,244866,27748.25,644,0.6170693,0.039596375,0.076757252,0.50664622,13
35,244866,29731.199,603,0.5598107,0.074968822,0.080901317,0.45303288,13
36,244866,30342.867,744,0.67203814,0.093204223,0.064676009,0.6710189,13
37,244866,30642.084,704,0.61946815,0.048535202,0.056942701,0.60346693,13
38,244866,31678.25,644,0.5898661,0.064819887,0.041043859,0.52890062,13
39,244866,32664,697,0.63373351,0.075470194,0.060837023,0.64059561,13
40,244866,32311.967,660,0.65515685,0.053550482,0.078798927,0.6984868,13
41,244866,32471.584,721,0.65565103,0.044320066,0.074797213,0.61219299,13
42,244866,33160.766,747,0.59586132,0.05005106,0.10858886,0.63542008,13
43,244866,31629.684,719,0.58569276,0.067632399,0.078795321,0.54889745,13
44,244866,32641.115,768,0.62099999,0.08092732,0.061041214,0.58309716,13
45,244866,33613.234,740,0.65134686,0.053150121,0.074852392,0.5993914,13
46,244866,34158.184,726,0.67812878,0.048661761,0.059563924,0.68146485,13
47,244866,33195.082,682,0.56193399,0.061620049,0.098082051,0.47795951,13
48,244866,32905.418,747,0.54636639,0.071563095,0.095700972,0.48374867,13
49,244866,32679.5,679,0.66569591,0.10711912,0.061870076,0.65846765,13
50,244866,31996.117,678,0.62107736,0.053209368,0.077471375,0.65464461,13
51,244866,30073.166,641,0.61127037,0.062272087,0.048138086,0.54790461,13
52,244866,18116.666,481,0.64698261,0.046358746,0.053459845,0.59282815,13
53,244866,24687.25,658,0.67298371,0.030349223,0.067010313,0.70788437,13
54,244866,33045,672,0.65208113,0.04916402,0.080692269,0.62388384,13
55,244866,33198,631,0.64195549,0.040417861,0.10630701,0.66405112,13
56,244866,34130,637,0.61938369,0.04659437,0.084517866,0.51931936,13
57,244866,33800,740,0.68450433,0.068538636,0.073943071,0.62260175,13
58,244866,33829,659,0.66904235,0.065456145,0.059403159,0.63469881,13
59,244866,31446,657,0.68904299,0.041686688,0.054086559,0.66181529,13
60,244866,31120,665,0.5586049,0.064578645,0.10502589,0.46448115,13
61,244866,32200,629,0.54905766,0.056356799,0.086365521,0.5473181,13
62,244866,31774,632,0.66260928,0.081314422,0.069023244,0.62031287,13
63,244866,32210,620,0.61695355,0.057973143,0.084434368,0.63422441,13
64,244866,32232,677,0.62246311,0.046977293,0.062027551,0.62495685,13
65,244866,23687,602,0.64032477,0.033756003,0.051189203,0.62161279,13
66,244866,30677,659,0.64519536,0.044963654,0.071330324,0.68185025,13
67,244866,32381,618,0.6300441,0.073467962,0.078535035,0.62272459,13
68,244866,34584,665,0.62338924,0.049277369,0.079365566,0.68777764,13
69,244866,32943,667,0.60375774,0.050916068,0.092435412,0.50720227,13
70,244866,29994,700,0.64138424,0.067861743,0.091280736,0.56152153,13
71,244866,35032,647,0.63712907,0.057112206,0.059167009,0.5988602,13
72,244866,34860,721,0.66437417,0.050669871,0.051633731,0.66351771,13
73,244866,33091,696,0.54850787,0.053845864,0.084081426,0.49318081,13
74,244866,27857,641,0.53246802,0.042657234,0.10322872,0.55664617,13
75,244866,32812,644,0.66481161,0.069801912,0.088583194,0.61001921,13
76,244866,33133,647,0.57957906,0.091303304,0.066248648,0.59817332,13
77,244866,33408,728,0.6438694,0.033740617,0.07192912,0.62214452,13
78,244866,32843,714,0.67684662,0.04003863,0.074750096,0.59819621,13
79,244866,37273,666,0.62374711,0.030517194,0.086509302,0.68862265,13
80,244866,35976,715,0.58574724,0.062290676,0.05874905,0.63146234,13
81,244866,36271,708,0.67966235,0.031476729,0.063106596,0.68786603,13
82,244866,35178,694,0.65360737,0.038130637,0.078901462,0.51803595,13
83,244866,33134,627,0.66959792,0.044454243,0.073822178,0.53014845,13
84,244866,31642,671,0.63111275,0.048603326,0.052966326,0.61468464,13
85,244866,28572,640,0.68547553,0.047832552,0.058420796,0.71923941,13
86,244866,28625,588,0.58661032,0.027872086,0.060369287,0.54992789,13
87,244866,28972,613,0.52602816,0.067223631,0.081644438,0.49284202,13
88,244866,31113,683,0.62692869,0.06534595,0.081515521,0.58318216,13
89,244866,35241,643,0.62000555,0.070918679,0.055892862,0.58749348,13
90,244866,33322,652,0.65749621,0.044456299,0.069651864,0.63486648,13
91,244866,32526,685,0.63870215,0.062855922,0.091891348,0.60094494,13
92,244866,33246.25,704,0.65387034,0.058583528,0.068920538,0.73560476,13
93,244866,32448.65,683,0.60452324,0.048966039,0.070732392,0.64693427,13
94,244866,33318.832,704,0.60123312,0.074725382,0.09139125,0.64731091,13
95,244866,32139.75,653,0.65492171,0.044058502,0.077745929,0.53471208,13
96,244866,32418.232,713,0.67620492,0.055811353,0.055746946,0.50426644,13
97,244866,35025.082,717,0.60429513,0.085511714,0.043125257,0.58341479,13
98,244866,33940.25,651,0.67721164,0.04079451,0.052201781,0.73280752,13
99,244866,33577.168,614,0.58704078,0.034946702,0.072974667,0.51625186,13
100,244866,34368.117,643,0.60138708,0.050869245,0.062644035,0.51917183,13
101,244866,34259.668,682,0.62315202,0.043238711,0.075840198,0.58915752,13
102,244866,33600.582,595,0.63086784,0.076047696,0.087571256,0.54550356,13
103,244866,31450.584,689,0.61926633,0.051359423,0.067609973,0.57852751,13
104,244866,19266.084,456,0.60503519,0.050729599,0.080651112,0.6111154,13
1,175797,21553.666,553,0.69931257,0.055706903,0.07619147,0.71940374,14
2,175797,26123.666,597,0.67117232,0.048527505,0.087027185,0.62423885,14
3,175797,25707.25,627,0.67793506,0.061527666,0.070533462,0.64231122,14
4,175797,25629.166,642,0.66553849,0.068132237,0.091269724,0.56081074,14
5,175797,24980,631,0.56599742,0.081261672,0.059532747,0.52081382,14
6,175797,25837,712,0.65516323,0.060367372,0.052752685,0.65107507,14
7,175797,24774.334,638,0.63793564,0.074774444,0.10609662,0.76670098,14
8,175797,24553.75,635,0.61349183,0.046931159,0.03134032,0.58756179,14
9,175797,24286,528,0.64084208,0.041884463,0.079565823,0.46312574,14
10,175797,25529.467,712,0.6299116,0.056873627,0.047608454,0.6372568,14
11,175797,23500.25,641,0.61911047,0.079837143,0.07316041,0.6012876,14
12,175797,25385,633,0.60137135,0.056197092,0.044688657,0.5373885,14
13,175797,25651.5,692,0.64510328,0.068087108,0.087095805,0.63874418,14
14,175797,24180.25,567,0.72310507,0.045560144,0.061491754,0.73525661,14
15,175797,19097,505,0.69092172,0.042220645,0.095628053,0.61782062,14
16,175797,25101.5,590,0.66404653,0.067693651,0.10451576,0.56810844,14
17,175797,25382.25,677,0.59155923,0.06610468,0.088108346,0.53905362,14
18,175797,22665.416,603,0.57167757,0.085682981,0.064197108,0.49946806,14
19,175797,24048,611,0.67091739,0.078320242,0.037772071,0.64493662,14
20,175797,25891.75,629,0.62742692,0.077079095,0.096353926,0.68391377,14
21,175797,24134.834,661,0.56242853,0.058356091,0.050282869,0.55294615,14
22,175797,21637.416,540,0.60472542,0.044581994,0.073229983,0.51145262,14
23,175797,24473.334,624,0.71684551,0.04424214,0.060698837,0.68756562,14
24,175797,25951,632,0.61788952,0.064013727,0.06707073,0.59911919,14
25,175797,25635.5,616,0.58157659,0.081252471,0.047610667,0.52923638,14
26,175797,24828.584,559,0.62230229,0.074782841,0.069124758,0.58252966,14
27,175797,24074.5,543,0.69776106,0.086548977,0.072573297,0.71873838,14
28,175797,24544.084,577,0.66326606,0.046669848,0.083489619,0.62662351,14
29,175797,24143.666,626,0.63875693,0.09057565,0.11511809,0.61073929,14
30,175797,23691.916,555,0.5977726,0.092210479,0.077749558,0.57483274,14
31,175797,23214.584,610,0.57348573,0.071053177,0.061159603,0.49311814,14
32,175797,23417.084,666,0.67210543,0.052476224,0.061927587,0.59509999,14
33,175797,23849,619,0.64888042,0.07153599,0.079931073,0.70178562,14
34,175797,24062.666,604,0.6170693,0.039596375,0.076757252,0.50664622,14
35,175797,25284.334,528,0.5598107,0.074968822,0.080901317,0.45303288,14
36,175797,23474.916,634,0.67203814,0.093204223,0.064676009,0.6710189,14
37,175797,23366.416,582,0.61946815,0.048535202,0.056942701,0.60346693,14
38,175797,22910.916,605,0.5898661,0.064819887,0.041043859,0.52890062,14
39,175797,24603.666,597,0.63373351,0.075470194,0.060837023,0.64059561,14
40,175797,25323.25,689,0.65515685,0.053550482,0.078798927,0.6984868,14
41,175797,25174.75,666,0.65565103,0.044320066,0.074797213,0.61219299,14
42,175797,26342.416,574,0.59586132,0.05005106,0.10858886,0.63542008,14
43,175797,25423.916,643,0.58569276,0.067632399,0.078795321,0.54889745,14
44,175797,25436.916,736,0.62099999,0.08092732,0.061041214,0.58309716,14
45,175797,25942.666,606,0.65134686,0.053150121,0.074852392,0.5993914,14
46,175797,26398.5,717,0.67812878,0.048661761,0.059563924,0.68146485,14
47,175797,25202.334,579,0.56193399,0.061620049,0.098082051,0.47795951,14
48,175797,25809.75,644,0.54636639,0.071563095,0.095700972,0.48374867,14
49,175797,25780,564,0.66569591,0.10711912,0.061870076,0.65846765,14
50,175797,25738.5,549,0.62107736,0.053209368,0.077471375,0.65464461,14
51,175797,23785.25,581,0.61127037,0.062272087,0.048138086,0.54790461,14
52,175797,14769.5,310,0.64698261,0.046358746,0.053459845,0.59282815,14
53,175797,19389,510,0.67298371,0.030349223,0.067010313,0.70788437,14
54,175797,25160,617,0.65208113,0.04916402,0.080692269,0.62388384,14
55,175797,24742,624,0.64195549,0.040417861,0.10630701,0.66405112,14
56,175797,23733,677,0.61938369,0.04659437,0.084517866,0.51931936,14
57,175797,24160,547,0.68450433,0.068538636,0.073943071,0.62260175,14
58,175797,24907,575,0.66904235,0.065456145,0.059403159,0.63469881,14
59,175797,24233,549,0.68904299,0.041686688,0.054086559,0.66181529,14
60,175797,23561,588,0.5586049,0.064578645,0.10502589,0.46448115,14
61,175797,24042,536,0.54905766,0.056356799,0.086365521,0.5473181,14
62,175797,25052,522,0.66260928,0.081314422,0.069023244,0.62031287,14
63,175797,24239,603,0.61695355,0.057973143,0.084434368,0.63422441,14
64,175797,23206,621,0.62246311,0.046977293,0.062027551,0.62495685,14
65,175797,17495,518,0.64032477,0.033756003,0.051189203,0.62161279,14
66,175797,23519,603,0.64519536,0.044963654,0.071330324,0.68185025,14
67,175797,25198,638,0.6300441,0.073467962,0.078535035,0.62272459,14
68,175797,25362,662,0.62338924,0.049277369,0.079365566,0.68777764,14
69,175797,26179,665,0.60375774,0.050916068,0.092435412,0.50720227,14
70,175797,22284,677,0.64138424,0.067861743,0.091280736,0.56152153,14
71,175797,27419,653,0.63712907,0.057112206,0.059167009,0.5988602,14
72,175797,26467,649,0.66437417,0.050669871,0.051633731,0.66351771,14
73,175797,25746,632,0.54850787,0.053845864,0.084081426,0.49318081,14
74,175797,22025,594,0.53246802,0.042657234,0.10322872,0.55664617,14
75,175797,24196,641,0.66481161,0.069801912,0.088583194,0.61001921,14
76,175797,25051,695,0.57957906,0.091303304,0.066248648,0.59817332,14
77,175797,24046,662,0.6438694,0.033740617,0.07192912,0.62214452,14
78,175797,23294,662,0.67684662,0.04003863,0.074750096,0.59819621,14
79,175797,25859,628,0.62374711,0.030517194,0.086509302,0.68862265,14
80,175797,41032.801,564,0.58574724,0.062290676,0.05874905,0.63146234,14
81,175797,33602,600,0.67966235,0.031476729,0.063106596,0.68786603,14
82,175797,36177.801,579,0.65360737,0.038130637,0.078901462,0.51803595,14
83,175797,40906.199,498,0.66959792,0.044454243,0.073822178,0.53014845,14
84,175797,35390,549,0.63111275,0.048603326,0.052966326,0.61468464,14
85,175797,29066.199,578,0.68547553,0.047832552,0.058420796,0.71923941,14
86,175797,22615,748,0.58661032,0.027872086,0.060369287,0.54992789,14
87,175797,23023,588,0.52602816,0.067223631,0.081644438,0.49284202,14
88,175797,23392,612,0.62692869,0.06534595,0.081515521,0.58318216,14
89,175797,25347,602,0.62000555,0.070918679,0.055892862,0.58749348,14
90,175797,24437,618,0.65749621,0.044456299,0.069651864,0.63486648,14
91,175797,24624,578,0.63870215,0.062855922,0.091891348,0.60094494,14
92,175797,25081.916,551,0.65387034,0.058583528,0.068920538,0.73560476,14
93,175797,24632.5,662,0.60452324,0.048966039,0.070732392,0.64693427,14
94,175797,25859.25,690,0.60123312,0.074725382,0.09139125,0.64731091,14
95,175797,25202.5,612,0.65492171,0.044058502,0.077745929,0.53471208,14
96,175797,25139.25,645,0.67620492,0.055811353,0.055746946,0.50426644,14
97,175797,25017.084,648,0.60429513,0.085511714,0.043125257,0.58341479,14
98,175797,26456.25,610,0.67721164,0.04079451,0.052201781,0.73280752,14
99,175797,25235.666,528,0.58704078,0.034946702,0.072974667,0.51625186,14
100,175797,25808.75,603,0.60138708,0.050869245,0.062644035,0.51917183,14
101,175797,25382,589,0.62315202,0.043238711,0.075840198,0.58915752,14
102,175797,25889.75,574,0.63086784,0.076047696,0.087571256,0.54550356,14
103,175797,24663.5,560,0.61926633,0.051359423,0.067609973,0.57852751,14
104,175797,15363.25,324,0.60503519,0.050729599,0.080651112,0.6111154,14
1,248922,20034,483,0.69931257,0.055706903,0.07619147,0.71940374,15
2,248922,24158.084,476,0.67117232,0.048527505,0.087027185,0.62423885,15
3,248922,24949.75,532,0.67793506,0.061527666,0.070533462,0.64231122,15
4,248922,23694.75,463,0.66553849,0.068132237,0.091269724,0.56081074,15
5,248922,21764.916,520,0.56599742,0.081261672,0.059532747,0.52081382,15
6,248922,22191.666,548,0.65516323,0.060367372,0.052752685,0.65107507,15
7,248922,22923.666,478,0.63793564,0.074774444,0.10609662,0.76670098,15
8,248922,23238.666,494,0.61349183,0.046931159,0.03134032,0.58756179,15
9,248922,24629,496,0.64084208,0.041884463,0.079565823,0.46312574,15
10,248922,24496.666,489,0.6299116,0.056873627,0.047608454,0.6372568,15
11,248922,23627.75,461,0.61911047,0.079837143,0.07316041,0.6012876,15
12,248922,25022.551,541,0.60137135,0.056197092,0.044688657,0.5373885,15
13,248922,22796.934,653,0.64510328,0.068087108,0.087095805,0.63874418,15
14,248922,22540.166,512,0.72310507,0.045560144,0.061491754,0.73525661,15
15,248922,18096.25,420,0.69092172,0.042220645,0.095628053,0.61782062,15
16,248922,23390,534,0.66404653,0.067693651,0.10451576,0.56810844,15
17,248922,23211,575,0.59155923,0.06610468,0.088108346,0.53905362,15
18,248922,21512.584,507,0.57167757,0.085682981,0.064197108,0.49946806,15
19,248922,24122,576,0.67091739,0.078320242,0.037772071,0.64493662,15
20,248922,24356.416,605,0.62742692,0.077079095,0.096353926,0.68391377,15
21,248922,24672.75,470,0.56242853,0.058356091,0.050282869,0.55294615,15
22,248922,20614.75,521,0.60472542,0.044581994,0.073229983,0.51145262,15
23,248922,22351.416,492,0.71684551,0.04424214,0.060698837,0.68756562,15
24,248922,23149.834,581,0.61788952,0.064013727,0.06707073,0.59911919,15
25,248922,22844.166,507,0.58157659,0.081252471,0.047610667,0.52923638,15
26,248922,22646.383,552,0.62230229,0.074782841,0.069124758,0.58252966,15
27,248922,22643.334,529,0.69776106,0.086548977,0.072573297,0.71873838,15
28,248922,23124.584,488,0.66326606,0.046669848,0.083489619,0.62662351,15
29,248922,23206.584,561,0.63875693,0.09057565,0.11511809,0.61073929,15
30,248922,22834.084,485,0.5977726,0.092210479,0.077749558,0.57483274,15
31,248922,21138.25,503,0.57348573,0.071053177,0.061159603,0.49311814,15
32,248922,21372.334,503,0.67210543,0.052476224,0.061927587,0.59509999,15
33,248922,21610.084,501,0.64888042,0.07153599,0.079931073,0.70178562,15
34,248922,21163.084,524,0.6170693,0.039596375,0.076757252,0.50664622,15
35,248922,22604.75,528,0.5598107,0.074968822,0.080901317,0.45303288,15
36,248922,21542.75,530,0.67203814,0.093204223,0.064676009,0.6710189,15
37,248922,22334.834,502,0.61946815,0.048535202,0.056942701,0.60346693,15
38,248922,22421.25,528,0.5898661,0.064819887,0.041043859,0.52890062,15
39,248922,24328.666,573,0.63373351,0.075470194,0.060837023,0.64059561,15
40,248922,23303.916,512,0.65515685,0.053550482,0.078798927,0.6984868,15
41,248922,23581.584,510,0.65565103,0.044320066,0.074797213,0.61219299,15
42,248922,25305.834,550,0.59586132,0.05005106,0.10858886,0.63542008,15
43,248922,23858.25,517,0.58569276,0.067632399,0.078795321,0.54889745,15
44,248922,23833.5,558,0.62099999,0.08092732,0.061041214,0.58309716,15
45,248922,25083.533,566,0.65134686,0.053150121,0.074852392,0.5993914,15
46,248922,25343.584,524,0.67812878,0.048661761,0.059563924,0.68146485,15
47,248922,25703.232,497,0.56193399,0.061620049,0.098082051,0.47795951,15
48,248922,25139.666,520,0.54636639,0.071563095,0.095700972,0.48374867,15
49,248922,25571.084,502,0.66569591,0.10711912,0.061870076,0.65846765,15
50,248922,25109.916,542,0.62107736,0.053209368,0.077471375,0.65464461,15
51,248922,23109.25,462,0.61127037,0.062272087,0.048138086,0.54790461,15
52,248922,14755.667,405,0.64698261,0.046358746,0.053459845,0.59282815,15
53,248922,18684.166,545,0.67298371,0.030349223,0.067010313,0.70788437,15
54,248922,24209,523,0.65208113,0.04916402,0.080692269,0.62388384,15
55,248922,23503,487,0.64195549,0.040417861,0.10630701,0.66405112,15
56,248922,24567,475,0.61938369,0.04659437,0.084517866,0.51931936,15
57,248922,24523,490,0.68450433,0.068538636,0.073943071,0.62260175,15
58,248922,23853,515,0.66904235,0.065456145,0.059403159,0.63469881,15
59,248922,22820,511,0.68904299,0.041686688,0.054086559,0.66181529,15
60,248922,23258,494,0.5586049,0.064578645,0.10502589,0.46448115,15
61,248922,23649,497,0.54905766,0.056356799,0.086365521,0.5473181,15
62,248922,24062,506,0.66260928,0.081314422,0.069023244,0.62031287,15
63,248922,23615,523,0.61695355,0.057973143,0.084434368,0.63422441,15
64,248922,23143,510,0.62246311,0.046977293,0.062027551,0.62495685,15
65,248922,17331,520,0.64032477,0.033756003,0.051189203,0.62161279,15
66,248922,20986,547,0.64519536,0.044963654,0.071330324,0.68185025,15
67,248922,22523,516,0.6300441,0.073467962,0.078535035,0.62272459,15
